Timestamp,Voltage_mV
2025-04-27 11:20:43.175,1,95.68
2025-04-27 11:20:43.179,1,97.55
2025-04-27 11:20:43.183,1,98.91
2025-04-27 11:20:43.187,1,99.73
2025-04-27 11:20:43.191,1,100.0
2025-04-27 11:20:43.195,1,99.73
2025-04-27 11:20:43.199,1,98.91
2025-04-27 11:20:43.203,1,97.55
2025-04-27 11:20:43.207,1,95.68
2025-04-27 11:20:43.211,1,93.3
2025-04-27 11:20:43.215,1,90.45
2025-04-27 11:20:43.219,1,87.16
2025-04-27 11:20:43.223,1,83.46
2025-04-27 11:20:43.227,1,79.39
2025-04-27 11:20:43.231,1,75.0
2025-04-27 11:20:43.235,1,70.34
2025-04-27 11:20:43.239,1,65.45
2025-04-27 11:20:43.243,1,60.4
2025-04-27 11:20:43.247,1,55.23
2025-04-27 11:20:43.251,1,50.0
2025-04-27 11:20:43.255,1,44.77
2025-04-27 11:20:43.259,1,39.6
2025-04-27 11:20:43.263,1,34.55
2025-04-27 11:20:43.267,1,29.66
2025-04-27 11:20:43.271,1,25.0
2025-04-27 11:20:43.275,1,20.61
2025-04-27 11:20:43.279,1,16.54
2025-04-27 11:20:43.283,1,12.84
2025-04-27 11:20:43.287,1,9.55
2025-04-27 11:20:43.291,1,6.7
2025-04-27 11:20:43.295,1,4.32
2025-04-27 11:20:43.299,1,2.45
2025-04-27 11:20:43.303,1,1.09
2025-04-27 11:20:43.307,1,0.27
2025-04-27 11:20:43.311,1,0.0
2025-04-27 11:20:43.315,1,0.27
2025-04-27 11:20:43.319,1,1.09
2025-04-27 11:20:43.323,1,2.45
2025-04-27 11:20:43.327,1,4.32
2025-04-27 11:20:43.331,1,6.7
2025-04-27 11:20:43.335,1,9.55
2025-04-27 11:20:43.339,1,12.84
2025-04-27 11:20:43.343,1,16.54
2025-04-27 11:20:43.347,1,20.61
2025-04-27 11:20:43.351,1,25.0
2025-04-27 11:20:43.355,1,29.66
2025-04-27 11:20:43.359,1,34.55
2025-04-27 11:20:43.363,1,39.6
2025-04-27 11:20:43.367,1,44.77
2025-04-27 11:20:43.371,1,50.0
2025-04-27 11:20:43.375,1,55.23
2025-04-27 11:20:43.379,1,60.4
2025-04-27 11:20:43.383,1,65.45
2025-04-27 11:20:43.387,1,70.34
2025-04-27 11:20:43.391,1,75.0
2025-04-27 11:20:43.395,1,79.39
2025-04-27 11:20:43.399,1,83.46
2025-04-27 11:20:43.403,1,87.16
2025-04-27 11:20:43.407,1,90.45
2025-04-27 11:20:43.411,1,93.3
2025-04-27 11:20:43.415,1,95.68
2025-04-27 11:20:43.419,1,97.55
2025-04-27 11:20:43.423,1,98.91
2025-04-27 11:20:43.427,1,99.73
2025-04-27 11:20:43.431,1,100.0
2025-04-27 11:20:43.435,1,99.73
2025-04-27 11:20:43.439,1,98.91
2025-04-27 11:20:43.443,1,97.55
2025-04-27 11:20:43.447,1,95.68
2025-04-27 11:20:43.451,1,93.3
2025-04-27 11:20:43.455,1,90.45
2025-04-27 11:20:43.459,1,87.16
2025-04-27 11:20:43.463,1,83.46
2025-04-27 11:20:43.467,1,79.39
2025-04-27 11:20:43.471,1,75.0
2025-04-27 11:20:43.475,1,70.34
2025-04-27 11:20:43.479,1,65.45
2025-04-27 11:20:43.483,1,60.4
2025-04-27 11:20:43.487,1,55.23
2025-04-27 11:20:43.491,1,50.0
2025-04-27 11:20:43.495,1,44.77
2025-04-27 11:20:43.499,1,39.6
2025-04-27 11:20:43.503,1,34.55
2025-04-27 11:20:43.507,1,29.66
2025-04-27 11:20:43.511,1,25.0
2025-04-27 11:20:43.515,1,20.61
2025-04-27 11:20:43.519,1,16.54
2025-04-27 11:20:43.523,1,12.84
2025-04-27 11:20:43.527,1,9.55
2025-04-27 11:20:43.531,1,6.7
2025-04-27 11:20:43.535,1,4.32
2025-04-27 11:20:43.539,1,2.45
2025-04-27 11:20:43.543,1,1.09
2025-04-27 11:20:43.547,1,0.27
2025-04-27 11:20:43.551,1,0.0
2025-04-27 11:20:43.555,1,0.27
2025-04-27 11:20:43.559,1,1.09
2025-04-27 11:20:43.563,1,2.45
2025-04-27 11:20:43.567,1,4.32
2025-04-27 11:20:43.571,1,6.7
2025-04-27 11:20:43.575,1,9.55
2025-04-27 11:20:43.579,1,12.84
2025-04-27 11:20:43.583,1,16.54
2025-04-27 11:20:43.587,1,20.61
2025-04-27 11:20:43.591,1,25.0
2025-04-27 11:20:43.595,1,29.66
2025-04-27 11:20:43.599,1,34.55
2025-04-27 11:20:43.603,1,39.6
2025-04-27 11:20:43.607,1,44.77
2025-04-27 11:20:43.611,1,50.0
2025-04-27 11:20:43.615,1,55.23
2025-04-27 11:20:43.619,1,60.4
2025-04-27 11:20:43.623,1,65.45
2025-04-27 11:20:43.627,1,70.34
2025-04-27 11:20:43.631,1,75.0
2025-04-27 11:20:43.635,1,79.39
2025-04-27 11:20:43.639,1,83.46
2025-04-27 11:20:43.643,1,87.16
2025-04-27 11:20:43.647,1,90.45
2025-04-27 11:20:43.651,1,93.3
2025-04-27 11:20:43.655,1,95.68
2025-04-27 11:20:43.659,1,97.55
2025-04-27 11:20:43.663,1,98.91
2025-04-27 11:20:43.667,1,99.73
2025-04-27 11:20:43.671,1,100.0
2025-04-27 11:20:43.675,1,99.73
2025-04-27 11:20:43.679,1,98.91
2025-04-27 11:20:43.683,1,97.55
2025-04-27 11:20:43.687,1,95.68
2025-04-27 11:20:43.691,1,93.3
2025-04-27 11:20:43.695,1,90.45
2025-04-27 11:20:43.699,1,87.16
2025-04-27 11:20:43.703,1,83.46
2025-04-27 11:20:43.707,1,79.39
2025-04-27 11:20:43.711,1,75.0
2025-04-27 11:20:43.715,1,70.34
2025-04-27 11:20:43.719,1,65.45
2025-04-27 11:20:43.723,1,60.4
2025-04-27 11:20:43.727,1,55.23
2025-04-27 11:20:43.731,1,50.0
2025-04-27 11:20:43.735,1,44.77
2025-04-27 11:20:43.739,1,39.6
2025-04-27 11:20:43.743,1,34.55
2025-04-27 11:20:43.747,1,29.66
2025-04-27 11:20:43.751,1,25.0
2025-04-27 11:20:43.755,1,20.61
2025-04-27 11:20:43.759,1,16.54
2025-04-27 11:20:43.763,1,12.84
2025-04-27 11:20:43.767,1,9.55
2025-04-27 11:20:43.771,1,6.7
2025-04-27 11:20:43.775,1,4.32
2025-04-27 11:20:43.779,1,2.45
2025-04-27 11:20:43.783,1,1.09
2025-04-27 11:20:43.787,1,0.27
2025-04-27 11:20:43.791,1,0.0
2025-04-27 11:20:43.795,1,0.27
2025-04-27 11:20:43.799,1,1.09
2025-04-27 11:20:43.803,1,2.45
2025-04-27 11:20:43.807,1,4.32
2025-04-27 11:20:43.811,1,6.7
2025-04-27 11:20:43.815,1,9.55
2025-04-27 11:20:43.819,1,12.84
2025-04-27 11:20:43.823,1,16.54
2025-04-27 11:20:43.827,1,20.61
2025-04-27 11:20:43.831,1,25.0
2025-04-27 11:20:43.835,1,29.66
2025-04-27 11:20:43.839,1,34.55
2025-04-27 11:20:43.843,1,39.6
2025-04-27 11:20:43.847,1,44.77
2025-04-27 11:20:43.851,1,50.0
2025-04-27 11:20:43.855,1,55.23
2025-04-27 11:20:43.859,1,60.4
2025-04-27 11:20:43.863,1,65.45
2025-04-27 11:20:43.867,1,70.34
2025-04-27 11:20:43.871,1,75.0
2025-04-27 11:20:43.875,1,79.39
2025-04-27 11:20:43.879,1,83.46
2025-04-27 11:20:43.883,1,87.16
2025-04-27 11:20:43.887,1,90.45
2025-04-27 11:20:43.891,1,93.3
2025-04-27 11:20:43.895,1,95.68
2025-04-27 11:20:43.899,1,97.55
2025-04-27 11:20:43.903,1,98.91
2025-04-27 11:20:43.907,1,99.73
2025-04-27 11:20:43.911,1,100.0
2025-04-27 11:20:43.915,1,99.73
2025-04-27 11:20:43.919,1,98.91
2025-04-27 11:20:43.923,1,97.55
2025-04-27 11:20:43.927,1,95.68
2025-04-27 11:20:43.931,1,93.3
2025-04-27 11:20:43.935,1,90.45
2025-04-27 11:20:43.939,1,87.16
2025-04-27 11:20:43.943,1,83.46
2025-04-27 11:20:43.947,1,79.39
2025-04-27 11:20:43.951,1,75.0
2025-04-27 11:20:43.955,1,70.34
2025-04-27 11:20:43.959,1,65.45
2025-04-27 11:20:43.963,1,60.4
2025-04-27 11:20:43.967,1,55.23
2025-04-27 11:20:43.971,1,50.0
2025-04-27 11:20:43.975,1,44.77
2025-04-27 11:20:43.979,1,39.6
2025-04-27 11:20:43.983,1,34.55
2025-04-27 11:20:43.987,1,29.66
2025-04-27 11:20:43.991,1,25.0
2025-04-27 11:20:43.995,1,20.61
2025-04-27 11:20:43.999,1,16.54
2025-04-27 11:20:44.003,1,12.84
2025-04-27 11:20:44.007,1,9.55
2025-04-27 11:20:44.011,1,6.7
2025-04-27 11:20:44.015,1,4.32
2025-04-27 11:20:44.019,1,2.45
2025-04-27 11:20:44.023,1,1.09
2025-04-27 11:20:44.027,1,0.27
2025-04-27 11:20:44.031,1,0.0
2025-04-27 11:20:44.035,1,0.27
2025-04-27 11:20:44.039,1,1.09
2025-04-27 11:20:44.043,1,2.45
2025-04-27 11:20:44.047,1,4.32
2025-04-27 11:20:44.051,1,6.7
2025-04-27 11:20:44.055,1,9.55
2025-04-27 11:20:44.059,1,12.84
2025-04-27 11:20:44.063,1,16.54
2025-04-27 11:20:44.067,1,20.61
2025-04-27 11:20:44.071,1,25.0
2025-04-27 11:20:44.075,1,29.66
2025-04-27 11:20:44.079,1,34.55
2025-04-27 11:20:44.083,1,39.6
2025-04-27 11:20:44.087,1,44.77
2025-04-27 11:20:44.091,1,50.0
2025-04-27 11:20:44.095,1,55.23
2025-04-27 11:20:44.099,1,60.4
2025-04-27 11:20:44.103,1,65.45
2025-04-27 11:20:44.107,1,70.34
2025-04-27 11:20:44.111,1,75.0
2025-04-27 11:20:44.115,1,79.39
2025-04-27 11:20:44.119,1,83.46
2025-04-27 11:20:44.123,1,87.16
2025-04-27 11:20:44.127,1,90.45
2025-04-27 11:20:44.131,1,93.3
2025-04-27 11:20:44.135,1,95.68
2025-04-27 11:20:44.139,1,97.55
2025-04-27 11:20:44.143,1,98.91
2025-04-27 11:20:44.147,1,99.73
2025-04-27 11:20:44.151,1,100.0
2025-04-27 11:20:44.155,1,99.73
2025-04-27 11:20:44.159,1,98.91
2025-04-27 11:20:44.163,1,97.55
2025-04-27 11:20:44.167,1,95.68
2025-04-27 11:20:44.171,1,93.3
2025-04-27 11:20:44.175,1,90.45
2025-04-27 11:20:44.179,1,87.16
2025-04-27 11:20:44.183,1,83.46
2025-04-27 11:20:44.187,1,79.39
2025-04-27 11:20:44.191,1,75.0
2025-04-27 11:20:44.195,1,70.34
2025-04-27 11:20:44.199,1,65.45
2025-04-27 11:20:44.203,1,60.4
2025-04-27 11:20:44.207,1,55.23
2025-04-27 11:20:44.211,1,50.0
2025-04-27 11:20:44.215,1,44.77
2025-04-27 11:20:44.219,1,39.6
2025-04-27 11:20:44.223,1,34.55
2025-04-27 11:20:44.227,1,29.66
2025-04-27 11:20:44.231,1,25.0
2025-04-27 11:20:44.235,1,20.61
2025-04-27 11:20:44.239,1,16.54
2025-04-27 11:20:44.243,1,12.84
2025-04-27 11:20:44.247,1,9.55
2025-04-27 11:20:44.251,1,6.7
2025-04-27 11:20:44.255,1,4.32
2025-04-27 11:20:44.259,1,2.45
2025-04-27 11:20:44.263,1,1.09
2025-04-27 11:20:44.267,1,0.27
2025-04-27 11:20:44.271,1,0.0
2025-04-27 11:20:44.275,1,0.27
2025-04-27 11:20:44.279,1,1.09
2025-04-27 11:20:44.283,1,2.45
2025-04-27 11:20:44.287,1,4.32
2025-04-27 11:20:44.291,1,6.7
2025-04-27 11:20:44.295,1,9.55
2025-04-27 11:20:44.299,1,12.84
2025-04-27 11:20:44.303,1,16.54
2025-04-27 11:20:44.307,1,20.61
2025-04-27 11:20:44.311,1,25.0
2025-04-27 11:20:44.315,1,29.66
2025-04-27 11:20:44.319,1,34.55
2025-04-27 11:20:44.323,1,39.6
2025-04-27 11:20:44.327,1,44.77
2025-04-27 11:20:44.331,1,50.0
2025-04-27 11:20:44.335,1,55.23
2025-04-27 11:20:44.339,1,60.4
2025-04-27 11:20:44.343,1,65.45
2025-04-27 11:20:44.347,1,70.34
2025-04-27 11:20:44.351,1,75.0
2025-04-27 11:20:44.355,1,79.39
2025-04-27 11:20:44.359,1,83.46
2025-04-27 11:20:44.363,1,87.16
2025-04-27 11:20:44.367,1,90.45
2025-04-27 11:20:44.371,1,93.3
2025-04-27 11:20:44.375,1,95.68
2025-04-27 11:20:44.379,1,97.55
2025-04-27 11:20:44.383,1,98.91
2025-04-27 11:20:44.387,1,99.73
2025-04-27 11:20:44.391,1,100.0
2025-04-27 11:20:44.395,1,99.73
2025-04-27 11:20:44.399,1,98.91
2025-04-27 11:20:44.403,1,97.55
2025-04-27 11:20:44.407,1,95.68
2025-04-27 11:20:44.411,1,93.3
2025-04-27 11:20:44.415,1,90.45
2025-04-27 11:20:44.419,1,87.16
2025-04-27 11:20:44.423,1,83.46
2025-04-27 11:20:44.427,1,79.39
2025-04-27 11:20:44.431,1,75.0
2025-04-27 11:20:44.435,1,70.34
2025-04-27 11:20:44.439,1,65.45
2025-04-27 11:20:44.443,1,60.4
2025-04-27 11:20:44.447,1,55.23
2025-04-27 11:20:44.451,1,50.0
2025-04-27 11:20:44.455,1,44.77
2025-04-27 11:20:44.459,1,39.6
2025-04-27 11:20:44.463,1,34.55
2025-04-27 11:20:44.467,1,29.66
2025-04-27 11:20:44.471,1,25.0
2025-04-27 11:20:44.475,1,20.61
2025-04-27 11:20:44.479,1,16.54
2025-04-27 11:20:44.483,1,12.84
2025-04-27 11:20:44.487,1,9.55
2025-04-27 11:20:44.491,1,6.7
2025-04-27 11:20:44.495,1,4.32
2025-04-27 11:20:44.499,1,2.45
2025-04-27 11:20:44.503,1,1.09
2025-04-27 11:20:44.507,1,0.27
2025-04-27 11:20:44.511,1,0.0
2025-04-27 11:20:44.515,1,0.27
2025-04-27 11:20:44.519,1,1.09
2025-04-27 11:20:44.523,1,2.45
2025-04-27 11:20:44.527,1,4.32
2025-04-27 11:20:44.531,1,6.7
2025-04-27 11:20:44.535,1,9.55
2025-04-27 11:20:44.539,1,12.84
2025-04-27 11:20:44.543,1,16.54
2025-04-27 11:20:44.547,1,20.61
2025-04-27 11:20:44.551,1,25.0
2025-04-27 11:20:44.555,1,29.66
2025-04-27 11:20:44.559,1,34.55
2025-04-27 11:20:44.563,1,39.6
2025-04-27 11:20:44.567,1,44.77
2025-04-27 11:20:44.571,1,50.0
2025-04-27 11:20:44.575,1,55.23
2025-04-27 11:20:44.579,1,60.4
2025-04-27 11:20:44.583,1,65.45
2025-04-27 11:20:44.587,1,70.34
2025-04-27 11:20:44.591,1,75.0
2025-04-27 11:20:44.595,1,79.39
2025-04-27 11:20:44.599,1,83.46
2025-04-27 11:20:44.603,1,87.16
2025-04-27 11:20:44.607,1,90.45
2025-04-27 11:20:44.611,1,93.3
2025-04-27 11:20:44.615,1,95.68
2025-04-27 11:20:44.619,1,97.55
2025-04-27 11:20:44.623,1,98.91
2025-04-27 11:20:44.627,1,99.73
2025-04-27 11:20:44.631,1,100.0
2025-04-27 11:20:44.635,1,99.73
2025-04-27 11:20:44.639,1,98.91
2025-04-27 11:20:44.643,1,97.55
2025-04-27 11:20:44.647,1,95.68
2025-04-27 11:20:44.651,1,93.3
2025-04-27 11:20:44.655,1,90.45
2025-04-27 11:20:44.659,1,87.16
2025-04-27 11:20:44.663,1,83.46
2025-04-27 11:20:44.667,1,79.39
2025-04-27 11:20:44.671,1,75.0
2025-04-27 11:20:44.675,1,70.34
2025-04-27 11:20:44.679,1,65.45
2025-04-27 11:20:44.683,1,60.4
2025-04-27 11:20:44.687,1,55.23
2025-04-27 11:20:44.691,1,50.0
2025-04-27 11:20:44.695,1,44.77
2025-04-27 11:20:44.699,1,39.6
2025-04-27 11:20:44.703,1,34.55
2025-04-27 11:20:44.707,1,29.66
2025-04-27 11:20:44.711,1,25.0
2025-04-27 11:20:44.715,1,20.61
2025-04-27 11:20:44.719,1,16.54
2025-04-27 11:20:44.723,1,12.84
2025-04-27 11:20:44.727,1,9.55
2025-04-27 11:20:44.731,1,6.7
2025-04-27 11:20:44.735,1,4.32
2025-04-27 11:20:44.739,1,2.45
2025-04-27 11:20:44.743,1,1.09
2025-04-27 11:20:44.747,1,0.27
2025-04-27 11:20:44.751,1,0.0
2025-04-27 11:20:44.755,1,0.27
2025-04-27 11:20:44.759,1,1.09
2025-04-27 11:20:44.763,1,2.45
2025-04-27 11:20:44.767,1,4.32
2025-04-27 11:20:44.771,1,6.7
2025-04-27 11:20:44.775,1,9.55
2025-04-27 11:20:44.779,1,12.84
2025-04-27 11:20:44.783,1,16.54
2025-04-27 11:20:44.787,1,20.61
2025-04-27 11:20:44.791,1,25.0
2025-04-27 11:20:44.795,1,29.66
2025-04-27 11:20:44.799,1,34.55
2025-04-27 11:20:44.803,1,39.6
2025-04-27 11:20:44.807,1,44.77
2025-04-27 11:20:44.811,1,50.0
2025-04-27 11:20:44.815,1,55.23
2025-04-27 11:20:44.819,1,60.4
2025-04-27 11:20:44.823,1,65.45
2025-04-27 11:20:44.827,1,70.34
2025-04-27 11:20:44.831,1,75.0
2025-04-27 11:20:44.835,1,79.39
2025-04-27 11:20:44.839,1,83.46
2025-04-27 11:20:44.843,1,87.16
2025-04-27 11:20:44.847,1,90.45
2025-04-27 11:20:44.851,1,93.3
2025-04-27 11:20:44.855,1,95.68
2025-04-27 11:20:44.859,1,97.55
2025-04-27 11:20:44.863,1,98.91
2025-04-27 11:20:44.867,1,99.73
2025-04-27 11:20:44.871,1,100.0
2025-04-27 11:20:44.875,1,99.73
2025-04-27 11:20:44.879,1,98.91
2025-04-27 11:20:44.883,1,97.55
2025-04-27 11:20:44.887,1,95.68
2025-04-27 11:20:44.891,1,93.3
2025-04-27 11:20:44.895,1,90.45
2025-04-27 11:20:44.899,1,87.16
2025-04-27 11:20:44.903,1,83.46
2025-04-27 11:20:44.907,1,79.39
2025-04-27 11:20:44.911,1,75.0
2025-04-27 11:20:44.915,1,70.34
2025-04-27 11:20:44.919,1,65.45
2025-04-27 11:20:44.923,1,60.4
2025-04-27 11:20:44.927,1,55.23
2025-04-27 11:20:44.931,1,50.0
2025-04-27 11:20:44.935,1,44.77
2025-04-27 11:20:44.939,1,39.6
2025-04-27 11:20:44.943,1,34.55
2025-04-27 11:20:44.947,1,29.66
2025-04-27 11:20:44.951,1,25.0
2025-04-27 11:20:44.955,1,20.61
2025-04-27 11:20:44.959,1,16.54
2025-04-27 11:20:44.963,1,12.84
2025-04-27 11:20:44.967,1,9.55
2025-04-27 11:20:44.971,1,6.7
2025-04-27 11:20:44.975,1,4.32
2025-04-27 11:20:44.979,1,2.45
2025-04-27 11:20:44.983,1,1.09
2025-04-27 11:20:44.987,1,0.27
2025-04-27 11:20:44.991,1,0.0
2025-04-27 11:20:44.995,1,0.27
2025-04-27 11:20:44.999,1,1.09
2025-04-27 11:20:45.003,1,2.45
2025-04-27 11:20:45.007,1,4.32
2025-04-27 11:20:45.011,1,6.7
2025-04-27 11:20:45.015,1,9.55
2025-04-27 11:20:45.019,1,12.84
2025-04-27 11:20:45.023,1,16.54
2025-04-27 11:20:45.027,1,20.61
2025-04-27 11:20:45.031,1,25.0
2025-04-27 11:20:45.035,1,29.66
2025-04-27 11:20:45.039,1,34.55
2025-04-27 11:20:45.043,1,39.6
2025-04-27 11:20:45.047,1,44.77
2025-04-27 11:20:45.051,1,50.0
2025-04-27 11:20:45.055,1,55.23
2025-04-27 11:20:45.059,1,60.4
2025-04-27 11:20:45.063,1,65.45
2025-04-27 11:20:45.067,1,70.34
2025-04-27 11:20:45.071,1,75.0
2025-04-27 11:20:45.075,1,79.39
2025-04-27 11:20:45.079,1,83.46
2025-04-27 11:20:45.083,1,87.16
2025-04-27 11:20:45.087,1,90.45
2025-04-27 11:20:45.091,1,93.3
2025-04-27 11:20:45.095,1,95.68
2025-04-27 11:20:45.099,1,97.55
2025-04-27 11:20:45.103,1,98.91
2025-04-27 11:20:45.107,1,99.73
2025-04-27 11:20:45.111,1,100.0
2025-04-27 11:20:45.115,1,99.73
2025-04-27 11:20:45.119,1,98.91
2025-04-27 11:20:45.123,1,97.55
2025-04-27 11:20:45.127,1,95.68
2025-04-27 11:20:45.131,1,93.3
2025-04-27 11:20:45.135,1,90.45
2025-04-27 11:20:45.139,1,87.16
2025-04-27 11:20:45.143,1,83.46
2025-04-27 11:20:45.147,1,79.39
2025-04-27 11:20:45.151,1,75.0
2025-04-27 11:20:45.155,1,70.34
2025-04-27 11:20:45.159,1,65.45
2025-04-27 11:20:45.163,1,60.4
2025-04-27 11:20:45.167,1,55.23
2025-04-27 11:20:45.171,1,50.0
2025-04-27 11:20:45.175,1,44.77
2025-04-27 11:20:45.179,1,39.6
2025-04-27 11:20:45.183,1,34.55
2025-04-27 11:20:45.187,1,29.66
2025-04-27 11:20:45.191,1,25.0
2025-04-27 11:20:45.195,1,20.61
2025-04-27 11:20:45.199,1,16.54
2025-04-27 11:20:45.203,1,12.84
2025-04-27 11:20:45.207,1,9.55
2025-04-27 11:20:45.211,1,6.7
2025-04-27 11:20:45.215,1,4.32
2025-04-27 11:20:45.219,1,2.45
2025-04-27 11:20:45.223,1,1.09
2025-04-27 11:20:45.227,1,0.27
2025-04-27 11:20:45.231,1,0.0
2025-04-27 11:20:45.235,1,0.27
2025-04-27 11:20:45.239,1,1.09
2025-04-27 11:20:45.243,1,2.45
2025-04-27 11:20:45.247,1,4.32
2025-04-27 11:20:45.251,1,6.7
2025-04-27 11:20:45.255,1,9.55
2025-04-27 11:20:45.259,1,12.84
2025-04-27 11:20:45.263,1,16.54
2025-04-27 11:20:45.267,1,20.61
2025-04-27 11:20:45.271,1,25.0
2025-04-27 11:20:45.275,1,29.66
2025-04-27 11:20:45.279,1,34.55
2025-04-27 11:20:45.283,1,39.6
2025-04-27 11:20:45.287,1,44.77
2025-04-27 11:20:45.291,1,50.0
2025-04-27 11:20:45.295,1,55.23
2025-04-27 11:20:45.299,1,60.4
2025-04-27 11:20:45.303,1,65.45
2025-04-27 11:20:45.307,1,70.34
2025-04-27 11:20:45.311,1,75.0
2025-04-27 11:20:45.315,1,79.39
2025-04-27 11:20:45.319,1,83.46
2025-04-27 11:20:45.323,1,87.16
2025-04-27 11:20:45.327,1,90.45
2025-04-27 11:20:45.331,1,93.3
2025-04-27 11:20:45.335,1,95.68
2025-04-27 11:20:45.339,1,97.55
2025-04-27 11:20:45.343,1,98.91
2025-04-27 11:20:45.347,1,99.73
2025-04-27 11:20:45.351,1,100.0
2025-04-27 11:20:45.355,1,99.73
2025-04-27 11:20:45.359,1,98.91
2025-04-27 11:20:45.363,1,97.55
2025-04-27 11:20:45.367,1,95.68
2025-04-27 11:20:45.371,1,93.3
2025-04-27 11:20:45.375,1,90.45
2025-04-27 11:20:45.379,1,87.16
2025-04-27 11:20:45.383,1,83.46
2025-04-27 11:20:45.387,1,79.39
2025-04-27 11:20:45.391,1,75.0
2025-04-27 11:20:45.395,1,70.34
2025-04-27 11:20:45.399,1,65.45
2025-04-27 11:20:45.403,1,60.4
2025-04-27 11:20:45.407,1,55.23
2025-04-27 11:20:45.411,1,50.0
2025-04-27 11:20:45.415,1,44.77
2025-04-27 11:20:45.419,1,39.6
2025-04-27 11:20:45.423,1,34.55
2025-04-27 11:20:45.427,1,29.66
2025-04-27 11:20:45.431,1,25.0
2025-04-27 11:20:45.435,1,20.61
2025-04-27 11:20:45.439,1,16.54
2025-04-27 11:20:45.443,1,12.84
2025-04-27 11:20:45.447,1,9.55
2025-04-27 11:20:45.451,1,6.7
2025-04-27 11:20:45.455,1,4.32
2025-04-27 11:20:45.459,1,2.45
2025-04-27 11:20:45.463,1,1.09
2025-04-27 11:20:45.467,1,0.27
2025-04-27 11:20:45.471,1,0.0
2025-04-27 11:20:45.475,1,0.27
2025-04-27 11:20:45.479,1,1.09
2025-04-27 11:20:45.483,1,2.45
2025-04-27 11:20:45.487,1,4.32
2025-04-27 11:20:45.491,1,6.7
2025-04-27 11:20:45.495,1,9.55
2025-04-27 11:20:45.499,1,12.84
2025-04-27 11:20:45.503,1,16.54
2025-04-27 11:20:45.507,1,20.61
2025-04-27 11:20:45.511,1,25.0
2025-04-27 11:20:45.515,1,29.66
2025-04-27 11:20:45.519,1,34.55
2025-04-27 11:20:45.523,1,39.6
2025-04-27 11:20:45.527,1,44.77
2025-04-27 11:20:45.531,1,50.0
2025-04-27 11:20:45.535,1,55.23
2025-04-27 11:20:45.539,1,60.4
2025-04-27 11:20:45.543,1,65.45
2025-04-27 11:20:45.547,1,70.34
2025-04-27 11:20:45.551,1,75.0
2025-04-27 11:20:45.555,1,79.39
2025-04-27 11:20:45.559,1,83.46
2025-04-27 11:20:45.563,1,87.16
2025-04-27 11:20:45.567,1,90.45
2025-04-27 11:20:45.571,1,93.3
2025-04-27 11:20:45.575,1,95.68
2025-04-27 11:20:45.579,1,97.55
2025-04-27 11:20:45.583,1,98.91
2025-04-27 11:20:45.587,1,99.73
2025-04-27 11:20:45.591,1,100.0
2025-04-27 11:20:45.595,1,99.73
2025-04-27 11:20:45.599,1,98.91
2025-04-27 11:20:45.603,1,97.55
2025-04-27 11:20:45.607,1,95.68
2025-04-27 11:20:45.611,1,93.3
2025-04-27 11:20:45.615,1,90.45
2025-04-27 11:20:45.619,1,87.16
2025-04-27 11:20:45.623,1,83.46
2025-04-27 11:20:45.627,1,79.39
2025-04-27 11:20:45.631,1,75.0
2025-04-27 11:20:45.635,1,70.34
2025-04-27 11:20:45.639,1,65.45
2025-04-27 11:20:45.643,1,60.4
2025-04-27 11:20:45.647,1,55.23
2025-04-27 11:20:45.651,1,50.0
2025-04-27 11:20:45.655,1,44.77
2025-04-27 11:20:45.659,1,39.6
2025-04-27 11:20:45.663,1,34.55
2025-04-27 11:20:45.667,1,29.66
2025-04-27 11:20:45.671,1,25.0
2025-04-27 11:20:45.675,1,20.61
2025-04-27 11:20:45.679,1,16.54
2025-04-27 11:20:45.683,1,12.84
2025-04-27 11:20:45.687,1,9.55
2025-04-27 11:20:45.691,1,6.7
2025-04-27 11:20:45.695,1,4.32
2025-04-27 11:20:45.699,1,2.45
2025-04-27 11:20:45.703,1,1.09
2025-04-27 11:20:45.707,1,0.27
2025-04-27 11:20:45.711,1,0.0
2025-04-27 11:20:45.715,1,0.27
2025-04-27 11:20:45.719,1,1.09
2025-04-27 11:20:45.723,1,2.45
2025-04-27 11:20:45.727,1,4.32
2025-04-27 11:20:45.731,1,6.7
2025-04-27 11:20:45.735,1,9.55
2025-04-27 11:20:45.739,1,12.84
2025-04-27 11:20:45.743,1,16.54
2025-04-27 11:20:45.747,1,20.61
2025-04-27 11:20:45.751,1,25.0
2025-04-27 11:20:45.755,1,29.66
2025-04-27 11:20:45.759,1,34.55
2025-04-27 11:20:45.763,1,39.6
2025-04-27 11:20:45.767,1,44.77
2025-04-27 11:20:45.771,1,50.0
2025-04-27 11:20:45.775,1,55.23
2025-04-27 11:20:45.779,1,60.4
2025-04-27 11:20:45.783,1,65.45
2025-04-27 11:20:45.787,1,70.34
2025-04-27 11:20:45.791,1,75.0
2025-04-27 11:20:45.795,1,79.39
2025-04-27 11:20:45.799,1,83.46
2025-04-27 11:20:45.803,1,87.16
2025-04-27 11:20:45.807,1,90.45
2025-04-27 11:20:45.811,1,93.3
2025-04-27 11:20:45.815,1,95.68
2025-04-27 11:20:45.819,1,97.55
2025-04-27 11:20:45.823,1,98.91
2025-04-27 11:20:45.827,1,99.73
2025-04-27 11:20:45.831,1,100.0
2025-04-27 11:20:45.835,1,99.73
